#Name Ra Dec Flux[V] maj_ax min_ax
NGC2697 133.74749083333333 -2.987592222222222 -- 0.883 0.618
NGC2698 133.90206166666667 -3.183993888888889 -- 1.29 0.593
NGC2699 133.95327125 -3.1276597222222224 -- 0.8 0.688
NGC2701 134.7739783333333 53.77155916666666 -- 1.03 0.762
NGC2704 134.198745 39.38220861111111 -- 0.687 0.508
NGC2706 134.05083333333334 -2.561111111111111 -- 1.37 0.356
NGC2708 134.0336325 -3.3601352777777778 -- 1.67 0.701
NGC2709 134.05358375 -3.243058611111111 -- 0.537 0.365
NGC2710 134.95152916666663 55.706298333333336 -- 0.803 0.578
NGC2711 134.34833749999999 17.288021111111114 -- 0.387 0.294
NGC2712 134.87702249999998 44.91391083333333 -- 1.493 0.836
NGC2713 134.33545791666666 2.9213638888888886 -- 1.84 0.883
NGC2714 133.37417041666666 -59.217082500000004 -- 1.03 0.948
NGC2715 137.02585375 78.08534083333333 -- 4.27 1.41
NGC2716 134.39946874999998 3.0902597222222226 -- 0.947 0.795
NGC2717 134.25457041666667 -24.673749722222222 -- 1.283 1.052
NGC2718 134.71028333333334 6.292994444444444 14.24 1.243 0.647
NGC2719 135.06554958333334 35.727561666666666 -- 0.867 0.173
NGC2720 134.78360416666666 11.149229166666666 -- 0.783 0.736
NGC2721 134.73554208333334 -4.901913055555556 -- 0.953 0.667
NGC2722 134.6924075 -3.7101494444444447 -- 0.747 0.508
NGC2723 135.05984583333333 3.177759722222222 -- 0.66 0.607
NGC2724 135.25770416666668 35.761975 -- 0.45 0.207
NGC2725 135.26344166666667 11.098386111111111 -- 0.5 0.41
NGC2726 136.23655458333334 59.93300333333333 -- 1.123 0.427
NGC2727 134.0336325 -3.3601352777777778 -- 1.67 0.701
NGC2728 135.4205679166667 11.082953055555555 -- 0.423 0.279
NGC2729 135.36923208333334 3.720591666666667 -- 0.61 0.476
NGC2730 135.56599583333335 16.83819722222222 -- 0.793 0.46
NGC2731 135.535 8.301111111111112 -- 0.657 0.42
NGC2732 138.35288250000002 79.18726388888889 -- 1.477 0.502
NGC2733 134.6924075 -3.7101494444444447 -- 0.747 0.508
NGC2734 135.75669666666667 16.8636 -- 0.433 0.355
NGC2735 135.66104041666668 25.93449361111111 -- 0.937 0.318
NGC2736 135.05 -45.95 -- -- --
NGC2737 135.99883958333334 21.906563055555555 -- 0.847 0.322
NGC2738 136.00196916666667 21.967593333333333 -- 1.077 0.452
NGC2739 136.51178791666666 51.74468638888889 -- 0.447 0.188
NGC2740 136.52075583333334 51.73529333333333 -- 0.397 0.325
NGC2741 135.8187125 18.261069444444445 -- 0.403 0.177
NGC2742 136.88989416666666 60.47939388888889 -- 2.113 1.099
NGC2743 136.22500416666668 25.004052777777776 -- 0.89 0.534
NGC2744 136.16250708333334 18.46440638888889 -- 0.727 0.407
NGC2745 136.16386958333334 18.25735111111111 -- 0.347 0.222
NGC2746 136.49768833333334 35.377383333333334 -- 1.05 0.903
NGC2747 136.32642083333334 18.442196944444444 -- 0.433 0.234
NGC2748 138.42932083333335 76.47534194444445 -- 1.673 0.669
NGC2749 136.33891541666668 18.3130825 -- 1.213 0.995
NGC2750 136.44955416666667 25.43736388888889 -- 1.12 0.672
NGC2751 136.38498666666666 18.262288333333334 -- 0.453 0.444
NGC2752 136.4294975 18.339565 -- 1.487 0.297
NGC2753 136.7842875 25.342352777777776 -- 0.58 0.452
NGC2754 136.2967841666667 -19.084733888888888 -- 0.42 0.344
NGC2755 136.99294166666667 41.70892777777778 -- 0.757 0.454
NGC2756 137.25383499999998 53.849535 -- 1.023 0.675
NGC2758 136.3800025 -19.042693611111112 -- 0.443 0.275
NGC2759 137.15541 37.62157166666667 -- 0.93 0.614
NGC2760 141.05433333333335 76.53127777777777 -- -- --
NGC2761 136.87833333333333 18.435 -- 0.55 0.33
NGC2762 137.47723374999998 50.418256111111106 -- 0.323 0.233
NGC2763 136.70444375 -15.499867499999999 -- 0.92 0.791
NGC2764 137.07292625 21.443335277777777 -- 1.09 0.458
NGC2765 136.90266333333335 3.3929080555555555 -- 1.297 0.596
NGC2766 137.19804666666664 29.864755833333334 -- 0.887 0.337
NGC2767 137.54951791666667 50.401305 -- 0.627 0.464
NGC2768 137.90626666666668 60.03720833333333 9.87 6.76 2.95
NGC2769 137.6339258333333 50.43324666666666 -- 1.457 0.379
NGC2770 137.39009166666668 33.12341388888889 -- 1.967 0.511
NGC2771 137.665265 50.37980916666667 -- 0.967 0.561
NGC2772 136.92445416666666 -23.62145277777778 -- 1.23 0.369
NGC2773 137.43416666666667 7.173611111111112 -- 0.49 0.294
NGC2774 137.6663445833333 18.69658861111111 -- 0.813 0.781
NGC2775 137.58388916666667 7.038020555555556 10.481 2.463 1.872
NGC2776 138.06054583333332 44.95489444444445 11.693 1.15 1.058
NGC2777 137.67452916666664 7.2067000000000005 -- 0.43 0.31
NGC2778 138.10155874999998 35.02753888888889 -- 0.953 0.744
NGC2779 138.11787916666665 35.05375861111111 -- 0.373 0.299
NGC2780 138.18496041666666 34.92547916666666 -- 0.753 0.527
NGC2781 137.86464875 -14.816719722222222 -- 1.453 0.756
NGC2782 138.52125 40.11361111111111 11.63 1.377 1.156
NGC2783 138.41448583333334 29.992944722222223 -- 1.263 0.707
NGC2784 138.0812375 -24.172600000000003 10.16 6.17 2.75
NGC2785 138.81392125 40.9174775 -- 1.26 0.403
NGC2786 138.39829083333336 12.440788055555556 -- 0.75 0.42
NGC2787 139.82751916666666 69.20323055555556 11.79 2.53 1.518
NGC2788 137.26237500000002 -67.93253333333334 -- 1.247 0.349
NGC2789 138.74859708333332 29.730256388888886 13.06 0.697 0.516
NGC2790 138.76157874999998 19.69711611111111 -- 0.4 0.344
NGC2791 138.75836583333333 17.592265555555553 -- 0.53 0.233
NGC2792 138.11067083333333 -42.427477777777774 11.8 0.35 0.315
NGC2793 139.19000833333334 34.43180833333333 -- 1.12 0.93
NGC2794 139.00746583333336 17.58981361111111 -- 0.687 0.659
NGC2795 139.01635166666668 17.62835388888889 -- 0.95 0.76
NGC2796 139.17437208333334 30.915388888888888 -- 0.957 0.631
NGC2797 139.09034458333335 17.72722361111111 -- 0.483 0.425
NGC2798 139.34541666666667 42.0 12.32 2.57 0.87
NGC2799 139.37918541666667 41.994054166666665 13.71 0.897 0.251
NGC2800 139.64651666666668 52.514580555555554 -- 0.837 0.736
NGC2801 139.18414916666669 19.935724722222222 -- 0.537 0.301
NGC2802 139.17260833333336 18.963458055555556 -- 0.587 0.387
NGC2803 139.18278458333336 18.954588333333334 -- 0.617 0.555
NGC2804 139.20836375 20.198505277777777 -- 0.983 0.806
NGC2805 140.08495458333334 64.10297666666666 -- 4.68 3.72
NGC2806 139.2403316666667 20.029030555555554 -- 0.413 0.306
NGC2807 139.2527175 20.036464722222224 -- 0.523 0.324
NGC2808 138.01291666666665 -64.86349999999999 -- 13.8 13.8
NGC2809 139.27883291666666 20.06968527777778 -- 0.743 0.714
NGC2810 140.51875583333336 71.84401694444443 -- 0.95 0.836
NGC2811 139.04620208333336 -16.312735 -- 2.083 0.792
NGC2812 139.41994541666668 19.918875555555555 -- 0.49 0.157
NGC2813 139.43936333333332 19.906592777777778 -- 0.637 0.458
NGC2814 140.29802083333334 64.25325833333333 -- 1.003 0.281
NGC2815 139.08228458333335 -23.63325916666667 11.84 1.743 0.767
NGC2816 136.88989416666666 60.47939388888889 -- 2.113 1.099
NGC2817 139.29387458333335 -4.752076944444444 -- 0.68 0.558
NGC2818 139.04416666666668 -36.62388888888889 -- 9.4 9.4
NGC2819 139.53871291666667 16.19807777777778 -- 0.747 0.597
NGC2820 140.43984999999998 64.25801944444444 -- 1.867 0.373
NGC2821 139.19986458333335 -26.816304444444444 -- 1.227 0.368
NGC2822 138.460375 -69.64500000000001 12.01 3.63 2.4
NGC2823 139.82272666666665 34.008175 -- 0.643 0.309
NGC2824 139.75924 26.269999166666665 -- 0.553 0.443
NGC2825 139.84347541666668 33.742761111111115 -- 0.707 0.254
NGC2826 139.85065916666667 33.62401805555555 -- 0.99 0.257
NGC2827 139.82917416666666 33.880786111111114 -- 0.6 0.252
NGC2828 139.89512166666668 33.888081944444444 -- 0.453 0.227
NGC2829 139.87626125 33.64845527777778 -- 0.213 0.196
NGC2830 139.92243 33.73807111111111 -- 0.903 0.253
NGC2831 139.93951541666667 33.74500305555556 14.7 0.79 0.79
NGC2832 139.9452208333333 33.749741666666665 13.17 1.353 1.11
NGC2833 139.99102958333333 33.92741888888889 -- 0.617 0.271
NGC2834 140.01043875 33.71047416666667 -- 0.403 0.315
NGC2835 139.47021791666666 -22.3546775 -- 6.76 4.17
NGC2836 138.43737416666667 -69.33306638888888 -- 2.19 0.93
NGC2838 140.17927125000003 39.315727777777774 -- 0.667 0.533
NGC2839 140.15137916666666 33.6507025 -- 0.567 0.533
NGC2840 140.21966916666668 35.36828388888889 -- 0.73 0.394
NGC2841 140.5111575 50.97659361111111 9.22 8.13 3.98
NGC2842 138.90165 -63.069677500000004 -- 1.23 0.836
NGC2843 140.1199075 18.926199722222222 -- 0.4 0.208
NGC2844 140.45007083333334 40.15124222222222 -- 0.92 0.478
NGC2845 139.6529654166667 -38.01010083333333 -- 1.667 1.067
NGC2848 140.04116541666667 -16.52582972222222 -- 1.027 0.678
NGC2849 139.85000000000002 -40.516666666666666 12.5 3.2 3.2
NGC2850 140.23756541666668 -4.939996388888889 -- 0.553 0.409
NGC2851 140.12587291666668 -16.495268333333335 -- 0.897 0.448
NGC2852 140.81084124999998 40.16382194444444 -- 0.527 0.474
NGC2853 140.82233374999998 40.200047500000004 -- 0.593 0.32
NGC2854 141.01351708333334 49.204295 -- 0.707 0.509
NGC2855 140.36453916666667 -11.909538055555556 12.23 1.863 1.416
NGC2856 141.06673125 49.24918777777778 -- 0.997 0.439
NGC2857 141.15722083333335 49.35707138888889 12.27 0.817 0.784
NGC2858 140.72919625 3.156941111111111 -- 0.89 0.498
NGC2859 141.07719416666666 34.513489166666666 -- 4.07 3.55
NGC2860 141.2217091666667 41.06021055555555 -- 0.573 0.447
NGC2861 140.90208041666665 2.1364741666666665 13.06 0.71 0.653
NGC2862 141.22960375 26.774660555555556 -- 1.92 0.422
NGC2863 140.90238541666668 -10.433754444444444 -- 0.693 0.61
NGC2864 141.0641425 5.9411797222222225 -- 0.38 0.281
NGC2865 140.87585416666667 -23.161491666666667 11.43 1.357 1.058
NGC2866 140.525 -51.1 -- 2.3 2.3
NGC2867 140.35576333333333 -58.311285 10.3 0.25255665 0.250715
NGC2868 140.86327416666666 -10.429535 -- 0.623 0.312
NGC2869 140.90238541666668 -10.433754444444444 -- 0.693 0.61
NGC2870 141.97382208333332 57.375389166666665 -- 1.177 0.4
NGC2872 141.42721166666666 11.432146388888889 -- 1.083 0.845
NGC2873 141.452045 11.454248888888888 -- 0.41 0.189
NGC2874 141.44718416666666 11.4246125 -- 1.747 0.559
NGC2875 141.44718416666666 11.4246125 -- 1.747 0.559
NGC2876 141.30720791666664 -6.716606388888889 -- 0.777 0.528
NGC2877 141.44574583333332 2.229118055555556 -- 0.463 0.352
NGC2878 141.4477220833333 2.0896047222222225 -- 0.76 0.289
NGC2880 142.39404125 62.49056111111111 -- 1.473 0.943
NGC2881 141.47805833333334 -11.99621 -- 0.727 0.392
NGC2882 141.65051250000002 7.95455 -- 1.18 0.472
NGC2883 141.32345708333332 -34.10333583333333 -- 2.29 0.91
NGC2884 141.60222083333332 -11.55568388888889 -- 1.16 0.557
NGC2885 141.82710166666664 23.02005861111111 16.25 0.63 0.466
NGC2887 140.85038874999998 -63.812545 -- 1.643 1.183
NGC2888 141.58195916666668 -28.03513777777778 -- 0.863 0.708
NGC2889 141.80248583333332 -11.643494166666667 -- 1.387 1.082
NGC2890 141.62429 -14.528680277777779 -- 0.537 0.333
NGC2891 141.73593250000002 -24.78299861111111 -- 0.71 0.667
NGC2892 143.22054833333334 67.61739833333333 -- 0.893 0.822
NGC2893 142.57064250000002 29.539970833333335 13.11 0.673 0.431
NGC2894 142.37598166666666 7.718824166666667 -- 1.067 0.683
NGC2895 143.10439166666666 57.482888888888894 -- 0.65 0.572
NGC2896 142.57067625 23.66304444444444 -- 0.477 0.439
NGC2897 142.44053125 2.206918888888889 -- 0.593 0.344
NGC2898 142.44308833333332 2.0643594444444444 -- 0.687 0.453
NGC2899 141.76258333333334 -56.10586111111111 12.4 1.5 1.5
NGC2900 142.56355416666668 4.144519444444445 -- 0.607 0.255
NGC2902 142.72040541666667 -14.73572111111111 -- 0.897 0.843
NGC2903 143.04212916666668 21.500830555555556 9.07 11.48 5.25
NGC2904 142.57088791666666 -30.385031666666666 -- 1.037 0.622
NGC2905 143.04212916666668 21.500830555555556 9.07 11.48 5.25
NGC2906 143.02592833333333 8.441801666666667 -- 1.26 0.706
NGC2907 142.90256291666668 -16.73471027777778 12.06 1.503 0.932
NGC2908 145.88144416666668 79.70128111111111 -- 0.467 0.448
NGC2909 146.0396583333333 65.97737222222223 -- 0.413 0.322
NGC2910 142.64166666666665 -52.913333333333334 7.2 6.4 6.4
NGC2911 143.44211375000003 10.152450277777778 13.83 1.18 0.968
NGC2912 143.46363083333335 10.159368055555555 -- 0.43 0.38
NGC2913 143.51135375 9.479225833333333 -- 0.643 0.399
NGC2914 143.51160625 10.108716666666666 -- 0.843 0.439
NGC2915 141.54805000000002 -76.62631944444443 12.68 2.04 1.1
NGC2916 143.73997208333333 21.705266666666667 12.05 1.313 0.998
NGC2917 143.61207875 -2.5041752777777777 -- 1.103 0.353
NGC2918 143.9334954166667 31.70548388888889 -- 0.91 0.71
NGC2919 143.69805958333333 10.28373388888889 -- 1.147 0.459
NGC2920 143.55111 -20.85910027777778 -- 0.44 0.387
NGC2921 143.63164916666668 -20.920350833333334 -- 1.273 0.611
NGC2922 144.21860833333332 37.694941944444444 -- 1.023 0.348
NGC2923 144.01595833333332 16.760372222222223 -- 0.22 0.158
NGC2924 143.79505791666668 -16.39832638888889 -- 1.013 0.953
NGC2925 143.32083333333335 -53.41305555555555 8.3 16.9 16.9
NGC2926 144.3791525 32.84145222222222 -- 0.527 0.421
NGC2927 144.31330416666668 23.590595555555556 -- 0.983 0.649
NGC2928 144.29206458333334 16.977208055555554 -- 0.853 0.324
NGC2929 144.37414583333336 23.161708333333333 -- 1.02 0.326
NGC2930 144.38649375 23.20334111111111 -- 0.5 0.22
NGC2931 144.40688625 23.24074611111111 -- 0.567 0.408
NGC2933 144.47921666666667 17.014944444444446 -- 0.547 0.197
NGC2934 144.47983625 17.05447416666667 -- 0.243 0.204
NGC2935 144.18688625 -21.12821111111111 10.04 1.393 0.892
NGC2936 144.43391625 2.760881388888889 13.06 1.28 0.563
NGC2937 144.43761958333334 2.7473602777777777 13.66 0.653 0.405
NGC2938 144.599075 76.319625 -- 0.563 0.338
NGC2939 144.53292416666665 9.523927222222223 -- 1.423 0.455
NGC2940 144.52162666666666 9.616708888888889 -- 0.58 0.51
NGC2941 144.60087499999997 17.044436944444445 -- 0.5 0.33
NGC2942 144.78314625000002 34.006278055555555 -- 0.76 0.654
NGC2943 144.63705416666664 17.031330555555556 -- 1.153 0.692
NGC2944 144.82507083333334 32.31070833333333 -- 0.473 0.18
NGC2945 144.42147083333333 -22.034998611111114 -- 0.793 0.698
NGC2946 144.75640833333335 17.02516111111111 -- 0.84 0.269
NGC2947 144.02422583333333 -12.436548333333334 -- 0.873 0.611
NGC2948 144.74661666666668 6.955430555555556 -- 0.817 0.555
NGC2949 144.96726916666668 16.91791138888889 -- 0.71 0.55
NGC2950 145.64645166666668 58.85127333333333 -- 1.593 1.083
NGC2951 144.92026541666667 0.2351463888888889 -- 0.713 0.399
NGC2952 144.40405916666666 -10.183386944444445 -- 0.273 0.219
NGC2953 0.0 0.0 -- -- --
NGC2954 145.10037958333334 14.922647777777778 -- 0.997 0.678
NGC2955 145.3192375 35.882263055555555 -- 1.0 0.48
NGC2956 144.8210916666667 -19.101119444444446 -- 0.473 0.237
NGC2957 146.82575749999998 72.98394333333333 -- 0.533 0.309
NGC2958 145.17349124999998 11.888391388888888 -- 0.807 0.549
NGC2959 146.28735875 68.59455305555555 12.69 1.163 0.977
NGC2960 145.15159416666665 3.577009722222222 -- 0.777 0.575
NGC2961 146.34356125 68.60823027777778 14.7 0.65 0.273
NGC2962 145.22471708333333 5.1658422222222224 -- 1.43 0.801
NGC2963 146.95994583333334 72.96433333333334 -- 0.703 0.436
NGC2964 145.72604583333333 31.847213888888888 -- 2.003 1.162
NGC2965 145.82980583333332 36.24779777777778 16.38 0.783 0.58
NGC2966 145.54797791666667 4.6731902777777785 -- 1.53 0.49
NGC2967 145.51372208333333 0.33641916666666666 -- 1.247 1.172
NGC2968 145.8001091666667 31.928707777777777 14.25 1.7 1.088
NGC2969 145.47697250000002 -8.60295111111111 -- 0.767 0.659
NGC2970 145.87944333333334 31.976980833333332 -- 0.537 0.462
NGC2971 145.94220291666667 36.17935694444444 -- 0.523 0.461
NGC2972 145.05791666666667 -50.32611111111112 9.9 5.2 5.2
NGC2973 144.49840958333334 -30.14873083333333 -- 0.983 0.629
NGC2974 145.63871583333332 -3.6991772222222226 -- 2.227 1.247
NGC2975 145.316975 -16.674249444444445 -- 0.37 0.348
NGC2976 146.81440833333332 67.91638055555556 10.16 5.89 3.02
NGC2977 145.9450004166667 74.85968277777778 -- 1.17 0.562
NGC2978 145.81991958333336 -9.745735 -- 0.66 0.607
NGC2979 145.78599458333335 -10.383331944444445 -- 1.067 0.704
NGC2980 145.7999179166667 -9.612374444444445 -- 1.207 0.579
NGC2981 146.23571166666665 31.097863333333333 -- 0.733 0.425
NGC2982 145.525 -44.016666666666666 -- -- --
NGC2983 145.92132083333334 -20.477237777777777 11.68 1.507 0.994
NGC2984 145.91826291666666 11.06085138888889 -- 0.56 0.526
NGC2985 147.59263750000002 72.27864722222222 10.61 3.89 3.09
NGC2986 146.06674708333333 -21.2780475 10.93 3.72 3.16
NGC2987 146.42286375 4.941848888888889 -- 0.77 0.4
NGC2988 146.69986250000002 22.012105555555557 -- 0.91 0.32
NGC2989 146.35510416666668 -18.37387777777778 14.5 0.757 0.515
NGC2990 146.57174583333335 5.708847222222222 -- 0.863 0.449
NGC2991 146.70882833333334 22.013930833333333 -- 1.027 0.637
NGC2992 146.4251875 -14.32636111111111 12.18 3.24 0.91
NGC2993 146.45135416666668 -14.36833888888889 12.64 0.61 0.598
NGC2994 146.81713624999998 22.089478888888888 -- 0.987 0.572
NGC2996 146.62573333333336 -21.57161222222222 -- 0.653 0.51
NGC2997 146.41147583333333 -31.190929166666667 9.41 9.77 6.92
NGC2998 147.18179375000003 44.08144916666667 -- 1.08 0.562
NGC3001 146.57770625 -30.437515277777777 11.83 1.797 1.078
NGC3002 147.2776875 44.048680555555556 -- 1.12 0.46
NGC3003 147.14825 33.421619444444445 -- 5.13 1.26
NGC3005 147.31252916666668 44.13135 -- 0.593 0.178
NGC3006 147.32226666666665 44.02586611111111 -- 0.563 0.18
NGC3007 146.94004999999999 -6.438156666666667 -- 0.743 0.446
NGC3008 147.39274666666668 44.102696111111115 -- 0.473 0.303
NGC3009 147.54635291666668 44.29503583333333 -- 0.52 0.489
NGC3010 147.6381275 44.31433083333333 16.23 0.437 0.306
NGC3011 147.42167666666666 32.22110888888889 -- 0.49 0.451
NGC3012 147.46714291666666 34.71411861111111 -- 0.637 0.611
NGC3013 147.53898625 33.569339722222225 -- 0.537 0.365
NGC3014 147.281915 -4.7430047222222225 -- 0.437 0.332
NGC3015 147.34547791666668 1.145391388888889 -- 0.403 0.331
NGC3016 147.46106625 12.695189722222223 -- 0.747 0.493
NGC3017 147.2626425 -2.8218175 -- 0.597 0.537
NGC3018 147.42245916666667 0.6210755555555556 -- 0.683 0.26
NGC3019 147.53000000000003 12.746123333333333 -- 0.367 0.242
NGC3020 147.52749583333335 12.813600000000001 -- 0.783 0.407
NGC3021 147.73810666666668 33.55359277777777 -- 1.23 0.738
NGC3022 147.41345958333335 -5.1665 -- 0.717 0.645
NGC3023 147.46931666666666 0.6178777777777779 12.7 0.577 0.461
NGC3024 147.6141375 12.765622222222222 -- 0.94 0.244
NGC3025 147.37110833333332 -21.74227777777778 -- 0.757 0.59
NGC3026 147.73045416666668 28.551180555555558 -- 1.273 0.331
NGC3027 148.91929583333334 72.20356666666667 -- 0.84 0.336
NGC3028 147.47612 -19.184213888888888 -- 0.553 0.454
NGC3029 147.22512416666666 -8.051008611111111 -- 0.553 0.487
NGC3030 147.54389375 -12.226351666666666 -- 0.51 0.479
NGC3031 148.88821916666666 69.06529499999999 6.94 21.38 10.23
NGC3032 148.03396833333335 29.236212222222225 13.28 0.973 0.818
NGC3033 147.145 -56.415 8.8 12.2 12.2
NGC3034 148.96845833333333 69.67970277777778 8.41 -- --
NGC3035 147.97929666666664 -6.822923888888889 13.5 0.937 0.618
NGC3036 147.3 -62.666666666666664 -- -- --
NGC3037 147.85060791666666 -27.011165 -- 0.62 0.322
NGC3038 147.81442291666667 -32.75257527777778 11.6 1.533 0.981
NGC3039 148.12360875 2.154449722222222 -- 0.973 0.487
NGC3040 148.27124708333335 19.43218166666667 -- 0.987 0.493
NGC3041 148.27976624999997 16.677666666666667 -- 1.767 1.166
NGC3042 148.33424541666665 0.6976608333333334 -- 0.887 0.497
NGC3043 149.06193291666668 59.30714194444444 -- 1.003 0.361
NGC3044 148.42034999999998 1.57965 -- 4.57 0.74
NGC3045 148.32358499999998 -18.64509361111111 -- 0.91 0.4
NGC3047 148.625 -1.2894444444444444 -- -- --
NGC3048 148.7352004166667 16.4563125 -- 0.413 0.223
NGC3049 148.70687916666665 9.271638888888889 -- 2.09 1.26
NGC3050 145.78599458333335 -10.383331944444445 -- 1.067 0.704
NGC3051 148.49427791666665 -27.286397222222224 15.0 0.96 0.864
NGC3052 148.61646666666667 -18.638828333333333 -- 1.147 0.849
NGC3053 148.88999041666665 16.432850833333333 -- 1.103 0.552
NGC3054 148.61911291666667 -25.703435833333334 -- 2.03 1.137
NGC3055 148.82528916666666 4.270009444444445 -- 1.323 0.635
