#Name Ra Dec Flux[V] maj_ax min_ax
IC4926 300.05064080581 -38.57853075745 -- 0.913 0.658
IC4927 300.4561749999999 -53.91773055555556 -- 0.667 0.227
IC4928 302.54988592051996 -77.30892750935 -- 0.563 0.192
IC4929 301.67382979896 -71.68361235184 -- 0.973 0.292
IC4931 300.20991448104 -38.57506992695 -- 1.293 1.035
IC4932 300.56446282115 -52.846110652730005 -- 0.54 0.4
IC4933 300.871125 -54.97996944444444 12.239999771118164 1.003 0.582
IC4934 301.8118 -69.47918611111112 -- 0.727 0.174
IC4935 301.14217076666 -57.59817314002999 -- 1.323 0.371
IC4936 301.4674083333332 -61.42858055555554 -- 0.547 0.219
IC4937 301.3231791666667 -56.2562 -- 1.08 0.324
IC4938 301.54862525897 -60.2116447777 -- 0.95 0.722
IC4939 301.79599 -60.73881999999999 -- 1.05 0.58
IC4941 301.744325 -53.65235 -- 0.27 0.194
IC4942 301.7057440021 -52.60995317099 -- 0.4 0.256
IC4943 301.6177041666667 -48.37566388888889 13.1899995803833 0.693 0.638
IC4944 301.78671641929 -54.44692429099 -- 0.787 0.362
IC4945 302.8201 -71.01296111111111 -- 0.893 0.304
IC4946 305.992001893 -43.995222203340006 11.789999961853027 1.67 0.768
IC4947 301.88215931371 -53.14246793051 -- 0.473 0.426
IC4948 301.82901628143 -43.631602450879996 -- 0.227 0.186
IC4949 301.83117500000003 -48.370261111111105 11.100000381469727 1.777 1.173
IC4950 302.11402326419 -56.16184595016 -- 0.94 0.282
IC4951 302.38238 -61.850469999999994 13.84000015258789 1.3766667 0.245
IC4952 302.15688276457 -55.453661208990006 -- 0.913 0.42
IC4953 302.49957500000005 -62.79224444444444 -- 0.433 0.208
IC4954 301.2 29.25 -- -- --
IC4955 301.225 29.183333333333334 -- -- --
IC4956 302.88035302414 -45.59318084264 -- 1.163 1.094
IC4957 302.3986757711029 -55.7092747403092 -- 0.553 0.243
IC4958 303.89740000000006 -72.71118055555556 -- 0.26 0.208
IC4960 303.84955948076 -70.53769200108 -- 0.93 0.298
IC4961 302.86907916666667 -53.125172222222226 -- 0.493 0.237
IC4962 304.17706 -71.12955 -- 1.0 0.2
IC4963 303.0230416666666 -55.24589166666667 -- 0.743 0.461
IC4964 304.3496083333333 -73.88565 -- 0.477 0.276
IC4965 303.11386136076 -56.82678285645 -- 0.7 0.574
IC4966 303.30895890274 -53.49953420057 -- 0.223 0.147
IC4967 304.09656929639 -70.56463690722 -- 0.47 0.376
IC4968 303.70925833333337 -64.79839166666666 -- 0.473 0.322
IC4969 303.2295833333333 -53.920833333333334 -- 0.71 0.63
IC4970 304.23896 -70.74975 13.880000114440918 1.66 0.47
IC4971 304.26159583333333 -70.62103333333333 -- 0.507 0.152
IC4972 304.42800833333337 -70.91513055555556 13.4399995803833 0.783 0.219
IC4973 303.64232617509 -58.371142716 -- 0.297 0.261
IC4974 303.85896107742 -61.857526549229995 14.359999656677246 0.823 0.346
IC4975 303.51253028022 -52.72175934468001 -- 0.673 0.485
IC4976 303.92139130193 -61.875025860120004 -- 0.493 0.385
IC4978 303.65685200834 -54.42199355412001 -- 0.45 0.234
IC4979 303.67413989754994 -53.45879810886 -- 0.38 0.236
IC4980 303.87084403314 -57.9128583165 -- 1.103 0.463
IC4981 304.9133916666667 -70.84851111111111 -- 0.59 0.212
IC4982 305.08697499999994 -71.00778888888888 -- 0.243 0.156
IC4983 304.0248660906 -52.0865027963 -- 0.647 0.543
IC4984 304.0726916666667 -52.70375277777778 -- 0.62 0.248
IC4985 305.18344559862993 -70.98707083666 -- 0.58 0.464
IC4986 304.29864361128 -55.03643910602 -- 0.437 0.323
IC4987 304.33076357683996 -52.27955623738001 -- 0.45 0.378
IC4989 304.84848274861 -58.55148284006002 -- 0.9 0.234
IC4990 305.35639774195 -66.89092256365 -- 0.4 0.24
IC4991 304.59705704454 -41.0501595311 -- 1.383 1.079
IC4992 305.86564170139 -71.56510726123 -- 0.99 0.178
IC4993 305.48486161375 -66.9854524173 -- 0.303 0.255
IC4994 304.93537167078995 -53.44738118283 -- 0.717 0.53
IC4995 304.99574814337 -52.62191763971 14.0600004196167 0.71 0.454
IC4996 304.135 37.649 -- 3.4 3.4
IC4997 305.03648248915 16.731583037049997 11.149999618530273 0.048803333 0.045776
IC4998 305.54401900514 -38.30834794988 -- 0.67 0.536
IC4999 305.98481377059994 -26.01484454379 -- 0.843 0.489
IC5000 305.58967774342 6.429853543290001 -- 1.027 0.329
IC5001 306.5833458333334 -54.77468888888889 -- 0.35 0.259
IC5002 306.66629953461 -54.79973625206 -- 0.907 0.471
IC5004 307.91274207117 -30.831885327550005 12.09000015258789 1.627 0.911
IC5005 306.33419086754 -25.82923559244 -- 0.73 0.686
IC5008 308.18763 -72.69472 -- 1.2 0.35
IC5009 308.14313715632 -72.16758219872 -- 0.77 0.477
IC5010 307.61108318781 -66.09739209978 -- 0.47 0.244
IC5012 307.38311666666664 -56.743186111111115 -- 0.397 0.182
IC5013 307.14079509741 -36.02713194797 -- 1.44 0.778
IC5014 308.81583154661 -73.45255323915 -- 0.427 0.299
IC5015 308.58570952161 -31.980873258489996 11.300000190734863 4.47 1.23
IC5016 308.90374496729 -72.91123818916 -- 0.303 0.237
IC5017 308.01606212602 -57.58766206171 -- 0.577 0.323
IC5019 307.69617348049 -36.0769798685 -- 0.543 0.196
IC5020 307.66027718329 -33.48560586169 12.720000267028809 1.137 0.909
IC5021 308.3915708333333 -54.52078611111111 -- 0.347 0.18
IC5022 310.27543074017 -76.45011912756 -- 0.523 0.398
IC5023 309.54497067652 -67.18461417062 -- 0.91 0.309
IC5024 310.0398875 -71.10769722222221 -- 0.527 0.137
IC5025 311.2461833333334 -76.98468055555556 -- 0.947 0.189
IC5026 312.11692171638 -78.0692138972 -- 0.707 0.17
IC5027 310.2873349433 -55.47206912034999 -- 0.393 0.338
IC5028 310.84179 -65.64781 -- 1.29 0.81
IC5031 311.33413078838 -67.53932998099 -- 0.343 0.24
IC5032 311.34204336426 -67.55188795284 -- 0.44 0.299
IC5033 310.9795541666666 -57.334280555555566 -- 0.33 0.211
IC5034 310.92362402765 -57.03028779314 -- 0.64 0.397
IC5035 311.06032828973 -57.12752295964 -- 0.34 0.218
IC5036 311.1558 -57.62669999999999 -- 0.85 0.32
IC5037 311.41363333333334 -58.449772222222215 -- 0.893 0.161
IC5038 311.71498683334 -65.01676996155 -- 1.03 0.494
IC5039 310.80964115919 -29.853338072010004 12.600000381469727 1.347 0.485
IC5040 313.08159320814 -76.68655438581 -- 0.46 0.313
IC5041 310.89380607252 -29.703786322920006 -- 1.027 0.575
IC5042 311.94168031788 -65.08422695795 -- 0.803 0.546
IC5043 311.65952850455 -56.983674797329996 -- 0.29 0.128
IC5044 312.67249999999996 -71.89666666666668 -- 0.62 0.43
IC5045 312.7085168134399 -71.9098193219 -- 0.477 0.21
IC5048 312.91949348624 -71.80077050582 -- 0.32 0.218
IC5049 311.85 -38.415 -- 1.0 0.72
IC5050 311.312694 -5.622746 -- 0.6 0.432
IC5051 313.0944833333333 -71.78982500000001 -- 0.29 0.215
IC5052 313.0068041666667 -69.1933138888889 11.65999984741211 6.46 0.98
IC5053 313.4006958333334 -71.14113611111111 -- 0.993 0.437
IC5054 313.43930698866 -71.0247111195 -- 0.887 0.355
IC5055 313.2382213477 -68.44569059138 -- 0.51 0.224
IC5056 312.3030991849424 -39.2229730742667 -- 0.287 0.224
IC5058 311.83486656323 0.48405641252000003 -- 0.373 0.299
IC5059 312.80612083333335 -57.68856388888888 -- 0.28 0.252
IC5060 313.69296 -71.63753 -- 0.91 0.2
IC5062 312.1363957637058 -8.306359624149025 -- 1.202 0.954
IC5063 313.00895833333334 -57.06852777777779 13.600000381469727 1.24 1.042
IC5064 313.15956360447 -57.23242361181 -- 0.817 0.506
IC5065 312.94080134567 -29.847316479820005 -- 0.523 0.44
IC5066 314.26250402498994 -73.14715402509 -- 0.337 0.303
IC5067 311.975 44.36666666666667 -- -- --
IC5068 312.75 42.5 -- -- --
IC5069 315.0430439 -71.8106446 -- 1.17 0.98
IC5070 312.75 44.36666666666667 -- -- --
IC5071 315.33227520406 -72.64279138151 -- 1.6 0.416
IC5072 315.4867541666666 -72.98846388888889 -- 0.4 0.184
IC5073 315.83275472265 -72.6879133641 -- 0.377 0.279
IC5074 315.25205496706997 -63.15273270629001 -- 0.347 0.291
IC5075 316.15820936528 -71.86789110611 -- 0.713 0.371
IC5076 314.0 47.4 -- -- --
IC5077 317.22486850989 -73.64086686765 -- 0.257 0.2
IC5078 315.63016660629 -16.818148148549998 -- 3.47 0.76
IC5079 316.52666666666664 -56.24944444444444 -- 1.737 --
IC5080 315.63775375779 19.21363864142 -- 0.49 0.392
IC5081 315.7541666666667 19.2 -- -- --
IC5082 316.15000000000003 -12.333333333333334 -- 1.412 0.707
IC5083 315.96442470543 11.76368884511 -- 0.507 0.385
IC5084 317.31199560992 -63.29005979528 -- 1.363 0.573
IC5085 318.36501046937997 -74.10308659974 -- 0.343 0.316
IC5086 317.13337410692 -29.7691001134 -- 0.95 0.874
IC5087 318.58863760107 -73.7738756082 -- 0.437 0.323
IC5088 317.36147585735 -22.87853963872 -- 0.85 0.629
IC5090 317.8773 -2.0327000000000006 -- 0.723 0.376
IC5091 319.40412538993 -70.65290075241 -- 0.243 0.219
IC5092 319.06042929267 -64.46460649801 -- 1.157 0.74
IC5093 319.69346523261 -70.6222842128 -- 0.367 0.213
IC5094 319.45641569608 -66.42767734459 -- 0.67 0.429
IC5095 319.34255478718 -59.947549471049996 -- 0.357 0.257
IC5096 319.58962916666667 -63.760675 -- 2.32 0.464
IC5099 320.4542813897999 -70.98340430588 -- 0.557 0.234
IC5100 320.43133129921 -65.93343117457 -- 0.617 0.21
IC5101 320.4825128161 -65.8361727339 -- 0.75 0.495
IC5102 321.55597143163993 -73.31010140634 -- 0.6 0.444
IC5103 322.30244590971 -74.07017518315 -- 0.447 0.339
IC5104 320.37184735748 21.2420052088 13.819999694824219 0.96 0.307
IC5105 321.09170872745 -40.53772622909 11.539999961853027 1.76 1.056
IC5106 322.15907740242 -70.83465528518 -- 0.857 0.583
IC5107 322.06197916666656 -65.73547500000001 -- 0.437 0.192
IC5108 323.214594989 -72.65969037833 -- 0.507 0.213
IC5109 323.42801000842 -74.11201225006 -- 0.49 0.412
IC5110 322.68068816170995 -60.001866176910006 12.829999923706055 0.72 0.389
IC5111 322.04509874555 2.47420524886 -- 0.507 0.446
IC5114 323.53250999999995 -36.653843 -- 0.547 0.426
IC5115 322.73867916666666 11.763591666666665 -- 0.373 0.224
IC5116 324.2729208333334 -70.98255833333333 -- 0.64 0.448
IC5117 323.129038 44.596539 -- 0.033333335 0.032659832
IC5118 325.55759283642 -71.3825506917 -- 0.64 0.23
IC5119 323.48274792395 21.837955434319998 -- 0.767 0.276
IC5120 324.70114094126 -64.3501633021 -- 0.76 0.289
IC5121 325.33018544277 -63.90866045171 11.579999923706055 1.047 0.9
IC5122 324.94114838266 -22.40644486077 -- 0.5 0.29
IC5123 326.20568755675 -72.42065582093 -- 0.813 0.309
IC5124 324.97990942447 -22.426884559339996 -- 0.387 0.193
IC5125 325.4589065276899 -52.77364020044 -- 0.42 0.386
IC5128 325.79901327963 -38.96818205594 -- 0.703 0.52
IC5129 326.94414650967 -65.38785293716998 -- 0.333 0.327
IC5130 327.60100757989 -73.99743829535 -- 0.81 0.308
IC5131 326.85547136008995 -34.88371837341 12.359999656677246 0.963 0.906
IC5135 327.08142178633 -34.95124778469 13.869999885559082 1.037 0.85
IC5136 327.44167224571993 -34.87627109875999 13.300000190734863 1.583 1.203
IC5138 328.34027198666 -68.95363261822 -- 0.617 0.271
IC5139 327.60688246282 -30.99475690259 -- 1.197 0.694
IC5140 328.56662083333333 -67.33145833333333 -- 0.713 0.143
IC5141 328.32107518856 -59.49356008715 -- 0.693 0.596
IC5142 328.83538966673996 -65.51002223215 -- 0.517 0.32
IC5143 329.27776960679 -49.04723694528 -- 0.25 0.16
IC5144 328.53971078122 15.03690581523 -- 0.48 0.413
IC5145 328.59611652013 15.156932881329999 -- 1.157 0.555
IC5146 328.37199999999996 47.246 -- 8.2 8.2
IC5147 329.85962083333334 -65.44987499999999 -- 0.24 0.202
IC5148 329.89619389693 -39.38562028893 16.5 2.0 2.0
IC5149 329.7460625 -27.413930555555556 -- 0.637 0.395
IC5151 329.71916740907 3.7615164345300003 -- 0.35 0.203
IC5152 330.6730041666667 -51.29644444444445 10.899999618530273 1.443 0.866
IC5154 331.12615887594995 -66.1124735048 -- 0.617 0.308
IC5156 330.81198514081 -33.838358790390004 12.170000076293945 1.41 0.592
IC5157 330.86254398994 -34.94190063467 -- 0.95 0.836
IC5158 331.6032083333334 -67.51702222222222 -- 0.293 0.229
IC5160 330.77014183272 10.924830618679998 -- 0.67 0.322
IC5161 331.41257303389 9.640130730310002 -- 0.543 0.206
IC5162 332.01282 -52.71386 -- 0.85 0.38
IC5165 332.5293874999999 -64.57792777777777 -- 0.71 0.241
IC5168 332.18975 -27.856470000000005 -- 1.32 0.34
IC5169 332.5416875 -36.088680555555555 14.270000457763672 1.32 0.396
IC5170 333.12341006752 -47.22199752468 -- 1.387 0.444
IC5171 332.73633290525 -46.08145435342 -- 1.653 0.43
IC5172 332.48131051459 12.818069800290003 -- 0.43 0.198
IC5173 333.68874999999997 -69.36472222222221 -- 1.55 0.31
IC5174 333.1861694232883 -38.1714375086479 -- 0.597 0.31
IC5175 333.2008688291 -38.12744067646 -- 1.05 0.315
IC5176 333.7330333333334 -66.84941111111111 -- 4.47 0.62
IC5177 332.89280334032 11.79595420192 -- 0.517 0.32
IC5178 333.13891666666655 -22.954027777777775 -- 0.467 0.401
IC5179 334.03799652219 -36.84364377882 11.890000343322754 1.707 0.819
IC5180 332.80005458333335 38.92720805555555 -- 0.793 0.635
IC5181 333.34032918082 -46.01755599665001 11.6899995803833 1.953 0.625
IC5182 334.02088836246 -65.45458896654 -- 0.253 0.198
IC5185 334.43156100997 -65.85756976115 -- 0.37 0.289
IC5186 334.6938791666667 -36.801627777777774 11.800000190734863 0.863 0.639
IC5187 334.5740041666667 -59.606888888888896 -- 0.403 0.339
IC5188 334.60986216328 -59.64134213674 -- 0.633 0.57
IC5190 334.752775 -59.88272222222221 -- 0.377 0.301
IC5191 333.76033721717 37.30036853023 -- 0.927 0.241
IC5192 333.80855536059 37.27111142315 -- 0.31 0.217
IC5193 333.93130662634 37.24283196217 -- 0.507 0.446
IC5195 28.172999999999995 36.14399999999999 -- 1.2 0.2
IC5196 335.04690416666665 -65.40466388888889 -- 0.653 0.17
IC5197 334.9557585692999 -60.136462617090004 -- 0.62 0.347
IC5199 334.88829360587994 -37.53383675210999 -- 1.223 0.245
IC5200 335.56384112041 -65.76634929421 -- 0.397 0.23
IC5201 335.2393208333333 -46.03585 -- 6.92 3.16
IC5202 335.73172027871 -65.80288772259 -- 0.497 0.288
IC5203 335.6430894815682 -59.7732622283847 -- 0.323 0.168
IC5205 335.69815 -59.78704166666667 -- 0.207 0.132
IC5206 336.01912645074 -66.85790699594 -- 0.427 0.324
IC5207 335.8727083333333 -60.564972222222224 -- 1.15 0.66
IC5208 336.14267263573 -65.22742218379 -- 0.963 0.231
IC5209 335.78775 -37.993225 -- 0.277 0.183
IC5210 335.62961685128 -18.86971150119 -- 0.67 0.603
IC5211 335.67936382002 -18.88016619337 -- 0.667 0.373
IC5212 335.87597348028 -38.03766054898 -- 0.597 0.346
IC5213 336.26987661774 -60.47659732169 -- 0.267 0.235
IC5214 335.68120108836 -27.355566919490002 -- 0.63 0.202
IC5215 336.7412125 -65.98105 -- 0.35 0.273
IC5217 335.98215839050994 50.96679565007 15.5 0.33333334 0.106429
IC5218 337.02390192124 -60.39496193751 -- 0.54 0.238
IC5219 337.18225 -65.89372222222222 -- 0.87 0.54
IC5220 337.0113541666666 -59.72346111111111 -- 0.69 0.235
IC5221 337.24040558744 -65.90454004999 -- 0.327 0.301
IC5222 337.47819752911994 -65.66131724764 -- 1.51 0.483
IC5223 337.43662489382 7.988720826119999 -- 0.53 0.223
IC5224 337.6255791666667 -45.99627777777777 -- 0.863 0.224
IC5225 337.7612463556599 -25.342777224609996 -- 0.513 0.267
IC5227 338.51538564444 -64.6976941776 -- 0.687 0.536
IC5228 338.09922208151994 -14.120578323769998 -- 1.283 0.796
IC5229 338.71004531934994 -61.38131566046 -- 0.373 0.291
IC5230 338.91741074451 -61.547573697989996 -- 0.483 0.261
IC5231 338.50307359012 23.3386128207 -- 0.497 0.387
IC5232 339.40878592194 -68.87214855454 -- 0.41 0.271
IC5233 339.1369888255799 25.763137861979995 -- 0.587 0.469
IC5234 340.04772303967 -65.8252045418 -- 0.403 0.21
IC5235 340.35628549251 -66.58039348795 -- 0.383 0.199
IC5236 340.3757361825 -66.61797209371 -- 0.543 0.272
IC5237 340.5767208333333 -30.055302777777776 12.5 1.037 0.29
IC5238 340.37396249999995 -60.75786111111111 -- 0.213 0.149
IC5239 337.77989692900996 -38.02658679972 -- 0.583 0.385
IC5240 340.46838359575 -44.76716558871 11.3100004196167 1.627 0.878
IC5241 340.41137841262 2.6392982479500002 -- 0.557 0.367
IC5242 340.31336125406 23.40684510186 -- 0.5 0.36
IC5243 340.3521416666667 23.375572222222228 -- 0.507 0.233
IC5244 341.05719487237997 -64.04333238506 -- 1.647 0.395
IC5245 341.234829912 -65.35803003019 -- 0.4 0.368
IC5246 341.66376994288 -64.89872110173 -- 0.51 0.388
IC5247 341.70889748253 -65.27393341791 -- 0.873 0.262
IC5249 341.7760916666666 -64.83206111111112 -- 0.67 0.174
IC5250 341.83250000000004 -65.05749999999999 11.109999656677246 2.45 2.09
IC5252 342.0374628435 -68.902904718 -- 0.75 0.585
IC5253 341.37082083333337 21.807994444444446 -- 0.53 0.244
IC5254 341.5021041666666 21.12561944444445 -- 0.557 0.245
IC5256 342.440658 -68.690406 -- 0.473 0.303
IC5257 343.06769157041 -67.41960111155 -- 0.37 0.244
IC5258 342.88153622804 23.08055848466 -- 0.847 0.508
IC5260 343.57751098366 -39.31501616531 -- 0.937 0.506
IC5261 343.60507967139995 -20.362833133289996 -- 0.717 0.645
IC5262 343.83510079246 -33.88784593806001 13.210000038146973 1.287 0.437
IC5263 344.55636687231 -69.0520589309 -- 0.837 0.418
IC5264 344.22097916666667 -36.55414166666666 -- 1.897 0.455
IC5266 344.58676249999996 -65.12970833333333 -- 0.977 0.176
IC5267 344.30655 -43.396141666666665 10.470000267028809 5.75 4.07
IC5269 344.43190955952 -36.02622662033 -- 1.353 0.595
IC5270 344.4789124999999 -35.85803611111111 -- 1.613 0.484
IC5271 344.5076854177 -33.74223482566 -- 2.163 0.822
IC5272 344.87958 -65.19353 -- 1.05 0.83
IC5273 344.8613291666667 -37.702877777777786 11.449999809265137 1.713 1.234
IC5274 344.61519948351 18.9187564679 -- 0.523 0.45
IC5276 344.66570604008 18.819943905989998 -- 0.633 0.329
IC5277 345.49703299873994 -65.19792893379 -- 0.29 0.209
IC5278 345.06579583333337 -8.178702777777776 -- 0.393 0.165
IC5279 345.76097877617 -69.20971042124 -- 0.767 0.261
IC5280 345.95895890499 -65.20780410825 -- 0.5 0.3
IC5281 345.51446849037 27.05256221169 14.420000076293945 0.793 0.397
IC5282 345.700775 21.874302777777782 -- 0.817 0.408
IC5283 345.82491699017 8.89356637348 -- 0.663 0.371
IC5284 346.6928316003 19.122162865569997 -- 0.643 0.257
IC5285 346.74560209544995 22.936475067780002 -- 0.647 0.466
IC5286 347.48117083333324 -68.25315 -- 0.377 0.105
IC5287 347.33444889959 0.7565025037099999 17.079999923706055 0.623 0.362
IC5288 347.93426666666664 -68.09407777777777 -- 0.497 0.397
IC5289 347.8219583333333 -32.451880555555555 15.399999618530273 0.727 0.451
IC5290 348.22193424133 -23.469329484889997 -- 0.743 0.52
IC5291 348.41494759749 9.24148956005 -- 0.297 0.237
IC5292 348.44611915776 13.687626081589999 -- 0.44 0.396
IC5293 348.68592044207 25.14054144063 -- 0.447 0.304
IC5294 349.0444166666666 -42.5846388888889 10.569999694824219 4.07 3.24
IC5295 348.8714006225799 25.12040666447 -- 0.347 0.305
IC5296 348.93240974038 25.09448955419 -- 0.47 0.282
IC5297 348.99350000000004 25.025194444444445 -- 0.58 0.55
IC5298 349.0028153379812 25.5566892053951 -- 0.49 0.372
IC5300 349.14212617708 20.82844772887 -- 0.527 0.327
IC5301 349.74762 -69.56211 -- 1.15 0.56
IC5302 349.9027543731 -64.56829179011 -- 0.677 0.271
IC5304 349.7189886042 -10.259288987879998 -- 0.837 0.535
IC5305 349.52591265543 10.299831541209999 -- 0.437 0.279
IC5306 349.54714991660995 10.24606438352 -- 0.42 0.235
IC5307 349.5917684472299 10.23571252137 -- 0.363 0.269
IC5308 349.83810416666665 -42.2568388888889 11.40999984741211 4.68 1.55
IC5309 349.7984916666667 8.109327777777777 -- 0.637 0.382
IC5310 350.19845131770995 -22.14932146891 -- 0.41 0.32
IC5313 350.50372653867 -42.48052322181001 -- 1.113 0.868
IC5314 350.28554000289 19.31121632234 -- 0.46 0.423
IC5315 350.32610033956996 25.385357307539998 -- 0.47 0.461
IC5317 350.86951732896 21.16349178527 -- 0.71 0.483
IC5318 351.0289624999999 -11.860747222222221 -- 0.84 0.454
IC5319 351.20400117604 13.99653848078 -- 0.37 0.311
IC5320 352.09156678742 -67.76025046746 -- 0.367 0.286
IC5321 351.58327981621994 -17.95604265203 -- 0.46 0.331
IC5322 352.12863799429 -67.76126492318 -- 0.397 0.294
IC5323 351.9040263682 -67.81542653314 -- 0.697 0.446
IC5324 352.07391756759995 -67.82134795876 -- 0.63 0.592
IC5325 352.1809209357 -41.3332474297 11.270000457763672 2.88 2.19
IC5326 352.39661369387 -28.831143885959992 -- 0.547 0.339
IC5328 353.31833132671 -45.01586973203 11.029999732971191 3.02 1.86
